,title,direction,leverage,open_date,entry_price,pnl,closed,closed_date,fill_price,pnl_percent
170,XMRUSDT Perpetual,Cross,Long 20.00x,"12/13/2023, 14:43:01",168.90,+144.69 USDT,592 Contracts,"12/15/2023, 05:14:56",171.46,+28.94%
171,XMRUSDT Perpetual,Cross,Long 20.00x,"12/13/2023, 11:22:23",167.80,+218.02 USDT,596 Contracts,"12/15/2023, 05:14:56",171.63,+43.59%
172,YGGUSDT Perpetual,Cross,Long 10.00x,"12/14/2023, 02:23:09",0.3753 USDT,+586.36 USDT,"50,929 Contracts","12/14/2023, 16:13:42",0.3872 USDT,+30.67%
173,SHIBUSDT Perpetual,Cross,Long 10.00x,"12/13/2023, 16:46:57",0.000009782 USDT,+376.86 USDT,"1,022 Contracts","12/14/2023, 02:22:05",0.000010161 USDT,+37.69%
174,SHIBUSDT Perpetual,Cross,Long 10.00x,"12/13/2023, 15:06:56",0.000009752 USDT,+412.96 USDT,"1,025 Contracts","12/14/2023, 02:22:05",0.000010162 USDT,+41.31%
175,SHIBUSDT Perpetual,Cross,Long 10.00x,"12/13/2023, 14:48:28",0.000009779 USDT,+768.71 USDT,"2,046 Contracts","12/14/2023, 02:22:05",0.000010165 USDT,+38.41%
176,OPUSDT Perpetual,Cross,Long 20.00x,"12/13/2023, 10:44:12",2.1530 USDT,+393.80 USDT,"4,638 Contracts","12/13/2023, 14:32:18",2.2401 USDT,+78.87%
177,OPUSDT Perpetual,Cross,Long 20.00x,"12/13/2023, 08:10:29",2.1440 USDT,+441.99 USDT,"4,662 Contracts","12/13/2023, 14:32:18",2.2410 USDT,+88.43%
178,LTCUSDT Perpetual,Cross,Long 30.00x,"12/12/2023, 21:44:09",71.44 USDT,+98.20 USDT,66 Contracts,"12/13/2023, 13:37:26",73.00 USDT,+62.48%
179,LTCUSDT Perpetual,Cross,Long 30.00x,"12/12/2023, 21:43:30",71.43 USDT,+410.16 USDT,273 Contracts,"12/13/2023, 13:37:26",73.01 USDT,+63.09%
180,MKRUSDT Perpetual,Cross,Long 42.00x,"12/12/2023, 22:54:10","1,326.7 USDT",-6.99 USDT,"1,230 Contracts","12/13/2023, 00:56:58","1,327.5 USDT",-1.80%
181,MEMEUSDT Perpetual,Cross,Long 10.00x,"12/12/2023, 22:04:19",0.03142 USDT,+2.45 USDT,636 Contracts,"12/12/2023, 22:52:25",0.03149 USDT,+1.22%
182,MEMEUSDT Perpetual,Cross,Long 10.00x,"12/12/2023, 22:03:56",0.03131 USDT,+39.86 USDT,"2,703 Contracts","12/12/2023, 22:52:25",0.03149 USDT,+4.70%
