,title,direction,leverage,open_date,entry_price,pnl,closed,closed_date,fill_price,pnl_percent
108,STORJUSDT Perpetual,Isolated,Long 5.00x,"01/29/2024, 00:25:21",0.6112 USDT,+382.17 USDT,812 Contracts,"01/29/2024, 03:42:22",0.6589 USDT,+38.49%
109,TIAUSDT Perpetual,Cross,Long 3.00x,"01/28/2024, 09:59:35",17.112 USDT,+133.45 USDT,292 Contracts,"01/28/2024, 21:32:32",17.570 USDT,+8.01%
110,TIAUSDT Perpetual,Cross,Long 3.00x,"01/28/2024, 01:11:47",17.217 USDT,+76.48 USDT,217 Contracts,"01/28/2024, 21:32:32",17.567 USDT,+6.14%
111,ETHUSDT Perpetual,Cross,Long 5.00x,"01/28/2024, 12:34:54","2,265.82 USDT",+35.68 USDT,44 Contracts,"01/28/2024, 21:25:36","2,276.25 USDT",+1.78%
112,TIAUSDT Perpetual,Cross,Long 3.00x,"01/27/2024, 21:05:02",17.081 USDT,+76.29 USDT,175 Contracts,"01/28/2024, 21:09:37",17.515 USDT,+7.65%
113,TIAUSDT Perpetual,Cross,Long 3.00x,"01/27/2024, 20:47:05",16.997 USDT,+153.25 USDT,294 Contracts,"01/28/2024, 21:09:37",17.516 USDT,+9.20%
114,STORJUSDT Perpetual,Isolated,Long 5.00x,"01/27/2024, 22:03:22",0.6253 USDT,+2.51 USDT,800 Contracts,"01/28/2024, 05:22:14",0.6263 USDT,+0.25%
115,TIAUSDT Perpetual,Cross,Long 3.50x,"01/26/2024, 15:32:15",16.484 USDT,+139.89 USDT,183 Contracts,"01/27/2024, 14:42:59",17.251 USDT,+16.23%
116,TIAUSDT Perpetual,Cross,Long 3.50x,"01/26/2024, 15:31:59",16.487 USDT,+134.13 USDT,176 Contracts,"01/27/2024, 14:42:59",17.251 USDT,+16.17%
117,TIAUSDT Perpetual,Cross,Long 3.50x,"01/24/2024, 10:31:05",16.404 USDT,+395.12 USDT,433 Contracts,"01/27/2024, 14:42:59",17.260 USDT,+19.46%
118,TIAUSDT Perpetual,Cross,Long 3.50x,"01/24/2024, 10:31:02",16.397 USDT,+397.74 USDT,426 Contracts,"01/27/2024, 14:42:15",17.275 USDT,+19.92%
119,WOOUSDT Perpetual,Isolated,Long 5.00x,"01/26/2024, 15:58:57",0.3502 USDT,+124.72 USDT,"1,428 Contracts","01/27/2024, 14:41:56",0.3594 USDT,+12.46%
120,TIAUSDT Perpetual,Cross,Long 3.50x,"01/20/2024, 00:05:31",17.298 USDT,+31.87 USDT,173 Contracts,"01/27/2024, 13:51:40",17.306 USDT,+3.72%
121,TIAUSDT Perpetual,Cross,Long 3.50x,"01/19/2024, 10:36:01",16.999 USDT,+111.37 USDT,484 Contracts,"01/27/2024, 13:51:40",17.053 USDT,+4.73%
122,TIAUSDT Perpetual,Cross,Long 3.50x,"01/19/2024, 08:47:52",17.721 USDT,-107.51 USDT,169 Contracts,"01/26/2024, 22:01:42",16.910 USDT,-12.57%
123,TIAUSDT Perpetual,Cross,Long 3.50x,"01/19/2024, 07:21:13",17.959 USDT,-120.53 USDT,278 Contracts,"01/26/2024, 22:01:42",17.508 USDT,-8.45%
124,ETHUSDT Perpetual,Isolated,Long 10.00x,"01/24/2024, 04:45:08","2,253.60 USDT",-3.01 USDT,44 Contracts,"01/26/2024, 05:30:46","2,255.00 USDT",-0.31%
125,TIAUSDT Perpetual,Cross,Short 3.00x,"01/24/2024, 01:32:10",16.583 USDT,+12.28 USDT,301 Contracts,"01/24/2024, 01:48:11",16.526 USDT,+0.73%
126,ETHUSDT Perpetual,Isolated,Long 10.00x,"01/23/2024, 11:07:46","2,223.50 USDT",+117.23 USDT,106 Contracts,"01/23/2024, 17:38:14","2,236.79 USDT",+4.97%
127,BTCUSDT Perpetual,Isolated,Short 10.00x,"01/23/2024, 11:39:50","39,517.4 USDT",+1.34 USDT,12 Contracts,"01/23/2024, 12:07:05","39,466.7 USDT",+0.28%
128,ETHUSDT Perpetual,Isolated,Short 5.00x,"01/23/2024, 09:52:06","2,215.07 USDT",-13.86 USDT,22 Contracts,"01/23/2024, 10:00:01","2,219.15 USDT",-1.43%
129,ETHUSDT Perpetual,Isolated,Long 10.00x,"01/23/2024, 03:33:49","2,240.42 USDT",-202.23 USDT,89 Contracts,"01/23/2024, 09:51:48","2,219.92 USDT",-10.15%
130,SUSHIUSDT Perpetual,Isolated,Long 10.00x,"01/23/2024, 03:48:37",1.0263 USDT,+29.16 USDT,"4,875 Contracts","01/23/2024, 07:07:30",1.0333 USDT,+5.82%
131,WOOUSDT Perpetual,Isolated,Long 5.00x,"01/18/2024, 00:40:50",0.4309 USDT,"-1,044.41 USDT","1,161 Contracts","01/23/2024, 03:11:04",0.3411 USDT,-104.38%
132,ETHUSDT Perpetual,Isolated,Long 10.00x,"01/14/2024, 04:03:28","2,553.43 USDT","-1,124.67 USDT",39 Contracts,"01/23/2024, 03:11:00","2,275.03 USDT",-112.94%
133,BTCUSDT Perpetual,Isolated,Long 10.00x,"01/16/2024, 07:13:42","43,131.2 USDT",-451.50 USDT,11 Contracts,"01/23/2024, 03:10:59","39,147.1 USDT",-95.17%
134,STORJUSDT Perpetual,Isolated,Long 5.00x,"01/12/2024, 00:50:45",0.6445 USDT,"-2,481.68 USDT","1,795 Contracts","01/23/2024, 03:10:55",0.5086 USDT,-107.25%
135,ETHUSDT Perpetual,Isolated,Long 10.00x,"01/12/2024, 11:44:32","2,582.02 USDT","-1,315.36 USDT",52 Contracts,"01/23/2024, 03:09:50","2,337.23 USDT",-97.97%
136,SOLUSDT Perpetual,Isolated,Long 5.00x,"01/20/2024, 22:26:32",92.72 USDT,-394.27 USDT,32 Contracts,"01/23/2024, 03:09:39",80.54 USDT,-66.45%
137,SOLUSDT Perpetual,Isolated,Long 5.00x,"01/20/2024, 22:26:29",92.71 USDT,-631.90 USDT,53 Contracts,"01/23/2024, 03:09:39",80.92 USDT,-64.30%
138,ETHUSDT Perpetual,Cross,Long 5.00x,"01/22/2024, 12:54:37","2,376.73 USDT",-973.64 USDT,124 Contracts,"01/23/2024, 02:49:28","2,300.90 USDT",-16.52%
139,SUSHIUSDT Perpetual,Isolated,Long 10.00x,"01/22/2024, 14:33:22",1.0905 USDT,-3.42 USDT,"4,586 Contracts","01/22/2024, 14:40:00",1.0909 USDT,-0.69%
140,SUSHIUSDT Perpetual,Isolated,Long 10.00x,"01/22/2024, 12:33:09",1.0745 USDT,+11.80 USDT,"4,655 Contracts","01/22/2024, 14:26:40",1.0781 USDT,+2.36%
141,SUSHIUSDT Perpetual,Isolated,Long 10.00x,"01/11/2024, 09:21:35",1.2024 USDT,-8.35 USDT,"4,161 Contracts","01/21/2024, 06:41:10",1.2050 USDT,-1.67%
142,SOLUSDT Perpetual,Isolated,Long 5.00x,"01/20/2024, 01:43:57",92.43 USDT,+22.96 USDT,54 Contracts,"01/20/2024, 17:04:53",92.99 USDT,+2.30%
143,TIAUSDT Perpetual,Isolated,Long 5.00x,"01/19/2024, 11:36:11",17.532 USDT,+241.32 USDT,285 Contracts,"01/19/2024, 14:10:12",18.396 USDT,+24.14%
144,TIAUSDT Perpetual,Isolated,Long 5.00x,"01/19/2024, 11:24:55",17.278 USDT,+251.28 USDT,289 Contracts,"01/19/2024, 14:10:12",18.166 USDT,+25.16%
145,TIAUSDT Perpetual,Isolated,Long 5.00x,"01/18/2024, 14:01:03",16.903 USDT,+253.84 USDT,295 Contracts,"01/19/2024, 04:13:01",17.783 USDT,+25.45%
