,title,direction,leverage,open_date,entry_price,pnl,closed,closed_date,fill_price,pnl_percent
117,BCHUSDT Perpetual,Cross,Long 50.00x,"12/29/2023, 23:12:54",269.9 USDT,+22.99 USDT,82 Contracts,"12/30/2023, 03:42:35",273.1 USDT,+51.95%
118,BCHUSDT Perpetual,Cross,Long 50.00x,"12/29/2023, 23:03:07",262.7 USDT,+360.28 USDT,360 Contracts,"12/30/2023, 03:42:35",273.1 USDT,+190.48%
119,ORDIUSDT Perpetual,Cross,Long 30.00x,"12/29/2023, 10:29:39",75.942 USDT,+4.05 USDT,198 Contracts,"12/30/2023, 02:16:05",76.287 USDT,+8.08%
120,ORDIUSDT Perpetual,Cross,Long 30.00x,"12/29/2023, 10:10:05",75.928 USDT,+5.75 USDT,287 Contracts,"12/30/2023, 02:16:05",76.292 USDT,+7.92%
121,ORDIUSDT Perpetual,Cross,Long 30.00x,"12/29/2023, 10:07:56",75.874 USDT,+10.05 USDT,351 Contracts,"12/30/2023, 02:16:05",76.301 USDT,+11.32%
122,ORDIUSDT Perpetual,Cross,Long 30.00x,"12/29/2023, 10:07:02",76.273 USDT,-10.38 USDT,"1,275 Contracts","12/30/2023, 02:16:05",76.332 USDT,-3.21%
123,ORDIUSDT Perpetual,Cross,Short 30.00x,"12/29/2023, 09:50:45",76.503 USDT,+61.58 USDT,"2,293 Contracts","12/29/2023, 10:06:30",76.200 USDT,+10.53%
124,ORDIUSDT Perpetual,Cross,Long 30.00x,"12/29/2023, 08:15:25",79.576 USDT,-148.92 USDT,474 Contracts,"12/29/2023, 09:50:45",76.512 USDT,-118.44%
125,ORDIUSDT Perpetual,Cross,Long 30.00x,"12/29/2023, 00:03:09",74.120 USDT,+97.17 USDT,430 Contracts,"12/29/2023, 09:50:45",76.517 USDT,+91.46%
126,ORDIUSDT Perpetual,Cross,Long 30.00x,"12/26/2023, 22:43:20",67.380 USDT,+213.57 USDT,245 Contracts,"12/29/2023, 09:50:45",76.521 USDT,+388.12%
127,ORDIUSDT Perpetual,Cross,Long 30.00x,"12/26/2023, 22:42:24",67.351 USDT,+0.87 USDT,1 Contracts,"12/29/2023, 09:50:45",76.525 USDT,+388.83%
128,ORDIUSDT Perpetual,Cross,Long 30.00x,"12/26/2023, 22:42:39",67.288 USDT,"+1,007.52 USDT","1,143 Contracts","12/29/2023, 09:50:45",76.527 USDT,+393.00%
129,ETHUSDT Perpetual,Cross,Long 100.00x,"12/24/2023, 01:49:22","2,295.19 USDT",-279.26 USDT,67 Contracts,"12/24/2023, 16:14:47","2,265.95 USDT",-181.60%
130,BTCUSDT Perpetual,Cross,Long 100.00x,"12/24/2023, 00:59:52","43,572.0 USDT","-1,902.41 USDT",239 Contracts,"12/24/2023, 16:14:47","43,004.4 USDT",-182.69%
131,BTCUSDT Perpetual,Cross,Short 100.00x,"12/23/2023, 21:48:33","43,812.6 USDT",+502.02 USDT,239 Contracts,"12/24/2023, 00:59:52","43,572.0 USDT",+47.94%
132,SOLUSDT Perpetual,Cross,Long 30.00x,"12/21/2023, 09:37:02",87.31 USDT,-0.71 USDT,19 Contracts,"12/21/2023, 09:40:42",87.36 USDT,-1.29%
133,BTCUSDT Perpetual,Cross,Short 100.00x,"10/30/2023, 01:16:06","34,222.3 USDT",-206.53 USDT,16 Contracts,"11/01/2023, 15:59:37","35,478.2 USDT",-377.17%
134,BTCUSDT Perpetual,Cross,Short 100.00x,"10/28/2023, 01:43:21","34,070.0 USDT",-401.18 USDT,28 Contracts,"11/01/2023, 15:59:37","35,478.2 USDT",-420.54%
135,ETHUSDT Perpetual,Cross,Short 100.00x,"10/28/2023, 01:43:03","1,786.86 USDT",-392.00 USDT,57 Contracts,"11/01/2023, 15:59:37","1,853.81 USDT",-384.87%
136,BTCUSDT Perpetual,Cross,Short 100.00x,"10/28/2023, 01:42:26","34,074.4 USDT",-647.36 USDT,45 Contracts,"11/01/2023, 15:59:37","35,478.2 USDT",-422.19%
137,ETHUSDT Perpetual,Cross,Short 100.00x,"10/28/2023, 01:42:11","1,786.81 USDT",-743.26 USDT,108 Contracts,"11/01/2023, 15:59:37","1,853.81 USDT",-385.16%
138,BTCUSDT Perpetual,Cross,Long 100.00x,"10/27/2023, 07:54:10","34,155.5 USDT",-30.62 USDT,31 Contracts,"10/28/2023, 01:42:03","34,080.6 USDT",-28.92%
139,BTCUSDT Perpetual,Cross,Long 100.00x,"10/26/2023, 21:26:50","34,093.6 USDT",-2.83 USDT,6 Contracts,"10/28/2023, 01:42:03","34,080.6 USDT",-13.82%
