,title,direction,leverage,open_date,entry_price,pnl,closed,closed_date,fill_price,pnl_percent
246,GMTUSDT Perpetual,Isolated,Long 10.00x,"01/07/2024, 03:58:31",0.3917 USDT,+193.16 USDT,"38,613 Contracts","01/07/2024, 04:00:05",0.3970 USDT,+12.76%
247,GMTUSDT Perpetual,Cross,Long 10.00x,"01/07/2024, 02:45:54",0.4191 USDT,+11.41 USDT,"16,880 Contracts","01/07/2024, 03:18:58",0.4200 USDT,+1.61%
248,GMTUSDT Perpetual,Cross,Long 10.00x,"01/07/2024, 02:56:46",0.4066 USDT,+82.47 USDT,"12,128 Contracts","01/07/2024, 03:01:24",0.4137 USDT,+16.72%
249,GMTUSDT Perpetual,Cross,Long 10.00x,"01/07/2024, 02:11:20",0.4140 USDT,+649.66 USDT,"26,679 Contracts","01/07/2024, 02:40:57",0.4386 USDT,+58.81%
250,GMTUSDT Perpetual,Cross,Long 10.00x,"01/07/2024, 01:15:18",0.4258 USDT,+0.00 USDT,2 Contracts,"01/07/2024, 01:15:34",0.4296 USDT,+8.21%
251,PEOPLEUSDT Perpetual,Cross,Long 20.00x,"01/07/2024, 00:17:16",0.04856 USDT,+326.98 USDT,"1,036 Contracts","01/07/2024, 01:08:43",0.05177 USDT,+129.97%
252,PEOPLEUSDT Perpetual,Isolated,Long 20.00x,"01/06/2024, 23:51:58",0.04994 USDT,+112.93 USDT,"3,723 Contracts","01/07/2024, 01:06:35",0.05028 USDT,+12.14%
253,PEOPLEUSDT Perpetual,Isolated,Long 10.00x,"01/06/2024, 23:47:07",0.04965 USDT,+8.14 USDT,148 Contracts,"01/06/2024, 23:50:17",0.05025 USDT,+11.07%
254,PEOPLEUSDT Perpetual,Isolated,Long 10.00x,"01/06/2024, 23:45:23",0.05005 USDT,+30.02 USDT,"1,717 Contracts","01/06/2024, 23:50:17",0.05027 USDT,+3.49%
255,GMTUSDT Perpetual,Isolated,Long 10.00x,"01/06/2024, 22:48:00",0.4017 USDT,+20.84 USDT,"4,927 Contracts","01/06/2024, 23:12:55",0.4063 USDT,+10.53%
