,title,direction,leverage,open_date,entry_price,pnl,closed,closed_date,fill_price,pnl_percent
808,BIGTIMEUSDT Perpetual,Cross,Long 5.00x,"12/04/2023, 15:50:35",0.8206 USDT,+78.23 USDT,332 Contracts,"12/04/2023, 15:50:42",0.8450 USDT,+14.35%
809,ORDIUSDT Perpetual,Cross,Long 10.00x,"12/04/2023, 15:45:15",52.130 USDT,+56.50 USDT,"2,084 Contracts","12/04/2023, 15:45:41",52.437 USDT,+5.20%
810,ORDIUSDT Perpetual,Cross,Long 5.00x,"12/04/2023, 15:08:05",48.858 USDT,+31.10 USDT,"1,000 Contracts","12/04/2023, 15:12:49",49.203 USDT,+3.18%
811,ORDIUSDT Perpetual,Cross,Long 5.00x,"12/04/2023, 14:31:03",47.840 USDT,+4.51 USDT,278 Contracts,"12/04/2023, 14:32:08",48.050 USDT,+1.69%
812,ORDIUSDT Perpetual,Cross,Long 5.00x,"12/04/2023, 14:30:59",47.690 USDT,+12.44 USDT,387 Contracts,"12/04/2023, 14:32:08",48.059 USDT,+3.37%
813,ORDIUSDT Perpetual,Cross,Long 5.00x,"12/04/2023, 14:15:15",48.665 USDT,+24.94 USDT,540 Contracts,"12/04/2023, 14:15:52",49.173 USDT,+4.74%
814,ETHUSDT Perpetual,Cross,Short 10.00x,"12/04/2023, 09:29:15","2,216.17 USDT",+13.38 USDT,50 Contracts,"12/04/2023, 09:33:37","2,211.28 USDT",+1.20%
815,ETHUSDT Perpetual,Cross,Short 10.00x,"12/04/2023, 09:28:53","2,218.41 USDT",+24.57 USDT,50 Contracts,"12/04/2023, 09:33:37","2,211.28 USDT",+2.21%
816,ETHUSDT Perpetual,Cross,Short 10.00x,"12/04/2023, 08:20:31","2,226.76 USDT",+12.27 USDT,20 Contracts,"12/04/2023, 08:32:26","2,218.40 USDT",+2.75%
817,ETHUSDT Perpetual,Cross,Short 10.00x,"12/04/2023, 08:18:45","2,228.66 USDT",+16.07 USDT,20 Contracts,"12/04/2023, 08:32:26","2,218.40 USDT",+3.60%
818,ETHUSDT Perpetual,Cross,Short 10.00x,"12/04/2023, 08:18:28","2,228.99 USDT",+25.09 USDT,30 Contracts,"12/04/2023, 08:32:26","2,218.40 USDT",+3.75%
819,ETHUSDT Perpetual,Cross,Short 10.00x,"12/04/2023, 08:18:18","2,228.60 USDT",+69.16 USDT,80 Contracts,"12/04/2023, 08:32:26","2,218.40 USDT",+3.87%
820,ETHUSDT Perpetual,Cross,Long 10.00x,"12/04/2023, 07:17:32","2,252.41 USDT",-140.25 USDT,50 Contracts,"12/04/2023, 08:09:19","2,226.60 USDT",-12.46%
821,ETHUSDT Perpetual,Cross,Long 10.00x,"12/04/2023, 07:17:35","2,252.33 USDT",-136.00 USDT,50 Contracts,"12/04/2023, 08:08:42","2,227.37 USDT",-12.08%
822,ETHUSDT Perpetual,Cross,Long 10.00x,"12/04/2023, 07:18:02","2,251.11 USDT",-77.72 USDT,30 Contracts,"12/04/2023, 08:08:10","2,226.77 USDT",-11.51%
823,ETHUSDT Perpetual,Cross,Long 10.00x,"12/04/2023, 07:19:42","2,250.65 USDT",-52.32 USDT,20 Contracts,"12/04/2023, 08:08:07","2,226.73 USDT",-11.63%
824,ETHUSDT Perpetual,Cross,Long 10.00x,"12/04/2023, 07:27:29","2,245.37 USDT",-20.77 USDT,10 Contracts,"12/04/2023, 08:08:06","2,226.84 USDT",-9.25%
825,ORDIUSDT Perpetual,Cross,Long 5.00x,"12/04/2023, 06:24:14",41.174 USDT,+44.41 USDT,"2,000 Contracts","12/04/2023, 06:45:08",41.425 USDT,+2.69%
826,ORDIUSDT Perpetual,Cross,Long 5.00x,"12/04/2023, 06:30:08",41.118 USDT,-40.25 USDT,"1,000 Contracts","12/04/2023, 06:39:05",40.757 USDT,-4.90%
827,ORDIUSDT Perpetual,Cross,Long 5.00x,"12/04/2023, 05:47:13",40.378 USDT,-2.04 USDT,657 Contracts,"12/04/2023, 05:48:26",40.388 USDT,-0.39%
828,ORDIUSDT Perpetual,Cross,Short 5.00x,"12/04/2023, 05:15:30",39.734 USDT,+43.35 USDT,550 Contracts,"12/04/2023, 05:19:43",38.906 USDT,+9.92%
829,ORDIUSDT Perpetual,Cross,Short 5.00x,"12/04/2023, 05:15:22",39.474 USDT,+29.62 USDT,550 Contracts,"12/04/2023, 05:19:43",38.896 USDT,+6.82%
830,ORDIUSDT Perpetual,Cross,Short 5.00x,"12/04/2023, 05:15:16",39.229 USDT,+16.60 USDT,550 Contracts,"12/04/2023, 05:19:43",38.888 USDT,+3.84%
831,ORDIUSDT Perpetual,Cross,Short 5.00x,"12/04/2023, 05:14:43",39.026 USDT,+7.05 USDT,550 Contracts,"12/04/2023, 05:19:43",38.871 USDT,+1.64%
832,ORDIUSDT Perpetual,Cross,Short 5.00x,"12/04/2023, 05:09:48",42.006 USDT,+33.65 USDT,550 Contracts,"12/04/2023, 05:11:10",41.355 USDT,+7.28%
833,BTCUSDT Perpetual,Cross,Long 5.00x,"12/04/2023, 04:45:36","41,856.2 USDT",+9.58 USDT,15 Contracts,"12/04/2023, 04:48:29","41,962.0 USDT",+0.76%
834,BTCUSDT Perpetual,Cross,Long 5.00x,"12/04/2023, 04:45:29","41,850.1 USDT",+17.49 USDT,25 Contracts,"12/04/2023, 04:48:29","41,962.0 USDT",+0.83%
835,ORDIUSDT Perpetual,Cross,Short 5.00x,"12/04/2023, 04:02:12",42.483 USDT,+6.89 USDT,140 Contracts,"12/04/2023, 04:07:26",41.948 USDT,+5.79%
836,ORDIUSDT Perpetual,Cross,Short 5.00x,"12/04/2023, 04:00:30",42.340 USDT,+20.18 USDT,550 Contracts,"12/04/2023, 04:07:26",41.944 USDT,+4.33%
837,ORDIUSDT Perpetual,Cross,Short 5.00x,"12/04/2023, 04:00:15",42.365 USDT,+21.11 USDT,550 Contracts,"12/04/2023, 04:07:26",41.939 USDT,+4.53%
838,ORDIUSDT Perpetual,Cross,Short 5.00x,"12/04/2023, 03:58:57",42.381 USDT,+13.19 USDT,330 Contracts,"12/04/2023, 04:07:26",41.938 USDT,+4.71%
839,ORDIUSDT Perpetual,Cross,Short 5.00x,"12/04/2023, 03:57:30",42.171 USDT,+10.58 USDT,550 Contracts,"12/04/2023, 04:07:26",41.937 USDT,+2.28%
840,ORDIUSDT Perpetual,Cross,Short 5.00x,"12/04/2023, 03:57:27",42.167 USDT,+11.06 USDT,550 Contracts,"12/04/2023, 04:07:26",41.936 USDT,+2.38%
841,ETHUSDT Perpetual,Cross,Long 20.00x,"12/04/2023, 03:34:02","2,260.92 USDT",+11.86 USDT,20 Contracts,"12/04/2023, 03:36:35","2,269.12 USDT",+5.25%
842,ETHUSDT Perpetual,Cross,Long 20.00x,"12/04/2023, 03:33:34","2,260.21 USDT",+26.58 USDT,40 Contracts,"12/04/2023, 03:36:35","2,269.12 USDT",+5.88%
843,ETHUSDT Perpetual,Cross,Long 20.00x,"12/04/2023, 03:33:19","2,258.44 USDT",+16.83 USDT,20 Contracts,"12/04/2023, 03:36:35","2,269.12 USDT",+7.45%
844,ETHUSDT Perpetual,Cross,Long 20.00x,"12/04/2023, 03:33:09","2,258.22 USDT",+17.30 USDT,20 Contracts,"12/04/2023, 03:36:35","2,269.13 USDT",+7.66%
845,ETHUSDT Perpetual,Cross,Long 20.00x,"12/04/2023, 03:26:05","2,257.94 USDT",+44.90 USDT,50 Contracts,"12/04/2023, 03:36:35","2,269.18 USDT",+7.95%
846,ORDIUSDT Perpetual,Cross,Long 5.00x,"12/04/2023, 03:22:34",43.434 USDT,+4.71 USDT,740 Contracts,"12/04/2023, 03:31:12",43.542 USDT,+0.73%
847,ORDIUSDT Perpetual,Cross,Long 5.00x,"12/04/2023, 03:22:43",43.496 USDT,+1.06 USDT,491 Contracts,"12/04/2023, 03:31:11",43.548 USDT,+0.25%
848,ORDIUSDT Perpetual,Cross,Long 5.00x,"12/04/2023, 03:22:30",43.307 USDT,+41.89 USDT,"1,177 Contracts","12/04/2023, 03:31:10",43.699 USDT,+4.10%
849,ORDIUSDT Perpetual,Cross,Long 5.00x,"12/04/2023, 03:30:15",43.311 USDT,+9.68 USDT,521 Contracts,"12/04/2023, 03:30:30",43.529 USDT,+2.14%
850,ORDIUSDT Perpetual,Cross,Short 5.00x,"12/04/2023, 01:48:46",42.360 USDT,-21.83 USDT,210 Contracts,"12/04/2023, 03:21:39",43.369 USDT,-12.27%
851,ORDIUSDT Perpetual,Cross,Short 5.00x,"12/04/2023, 01:48:12",42.123 USDT,-56.82 USDT,442 Contracts,"12/04/2023, 03:21:39",43.368 USDT,-15.26%
852,ORDIUSDT Perpetual,Cross,Short 5.00x,"12/04/2023, 01:48:07",42.189 USDT,-115.65 USDT,959 Contracts,"12/04/2023, 03:21:39",43.364 USDT,-14.30%
853,ORDIUSDT Perpetual,Cross,Short 5.00x,"12/04/2023, 01:48:05",42.269 USDT,-41.97 USDT,370 Contracts,"12/04/2023, 03:21:39",43.361 USDT,-13.42%
854,ORDIUSDT Perpetual,Cross,Short 5.00x,"12/04/2023, 00:07:09",41.945 USDT,-41.99 USDT,371 Contracts,"12/04/2023, 01:17:27",43.047 USDT,-13.50%
855,ORDIUSDT Perpetual,Cross,Short 5.00x,"12/04/2023, 00:06:52",41.914 USDT,-12.24 USDT,125 Contracts,"12/04/2023, 01:17:00",42.851 USDT,-11.68%
856,ORDIUSDT Perpetual,Cross,Long 5.00x,"12/03/2023, 23:13:07",43.609 USDT,+25.37 USDT,359 Contracts,"12/03/2023, 23:15:09",44.355 USDT,+8.10%
857,ORDIUSDT Perpetual,Cross,Short 5.00x,"12/03/2023, 21:45:13",42.332 USDT,+3.37 USDT,100 Contracts,"12/03/2023, 21:45:51",41.952 USDT,+3.98%
858,ORDIUSDT Perpetual,Cross,Short 5.00x,"12/03/2023, 21:44:21",42.232 USDT,+7.84 USDT,330 Contracts,"12/03/2023, 21:45:51",41.952 USDT,+2.81%
859,ORDIUSDT Perpetual,Cross,Short 10.00x,"12/03/2023, 21:31:17",43.668 USDT,+9.53 USDT,200 Contracts,"12/03/2023, 21:31:29",43.161 USDT,+10.92%
860,ORDIUSDT Perpetual,Cross,Short 10.00x,"12/03/2023, 21:19:00",41.238 USDT,+4.13 USDT,300 Contracts,"12/03/2023, 21:19:10",41.072 USDT,+3.33%
861,ETHUSDT Perpetual,Cross,Short 20.00x,"12/03/2023, 20:00:51","2,215.22 USDT",+2.19 USDT,10 Contracts,"12/03/2023, 20:18:06","2,210.81 USDT",+1.98%
862,ETHUSDT Perpetual,Cross,Short 20.00x,"12/03/2023, 20:00:41","2,215.00 USDT",+1.97 USDT,10 Contracts,"12/03/2023, 20:18:06","2,210.81 USDT",+1.78%
863,ETHUSDT Perpetual,Cross,Short 20.00x,"12/03/2023, 20:00:24","2,213.55 USDT",+0.79 USDT,15 Contracts,"12/03/2023, 20:18:06","2,210.81 USDT",+0.47%
864,ETHUSDT Perpetual,Cross,Short 20.00x,"12/03/2023, 20:00:18","2,214.76 USDT",+3.46 USDT,20 Contracts,"12/03/2023, 20:18:06","2,210.81 USDT",+1.56%
865,BIGTIMEUSDT Perpetual,Cross,Short 5.00x,"12/03/2023, 19:25:12",0.5418 USDT,+8.09 USDT,192 Contracts,"12/03/2023, 19:25:21",0.5371 USDT,+3.89%
866,ORDIUSDT Perpetual,Cross,Long 10.00x,"12/03/2023, 07:16:37",32.423 USDT,+35.50 USDT,"1,828 Contracts","12/03/2023, 07:16:56",32.640 USDT,+5.99%
867,ORDIUSDT Perpetual,Cross,Short 10.00x,"12/02/2023, 22:46:32",32.017 USDT,+6.70 USDT,150 Contracts,"12/02/2023, 23:05:54",31.538 USDT,+13.95%
868,ORDIUSDT Perpetual,Cross,Short 10.00x,"12/02/2023, 22:46:04",31.960 USDT,+3.99 USDT,100 Contracts,"12/02/2023, 23:05:54",31.538 USDT,+12.51%
869,ORDIUSDT Perpetual,Cross,Short 10.00x,"12/02/2023, 22:46:01",31.980 USDT,+6.29 USDT,150 Contracts,"12/02/2023, 23:05:54",31.538 USDT,+13.12%
870,ORDIUSDT Perpetual,Cross,Short 10.00x,"12/02/2023, 22:45:14",31.951 USDT,+3.81 USDT,100 Contracts,"12/02/2023, 23:05:54",31.538 USDT,+11.93%
871,ORDIUSDT Perpetual,Cross,Short 10.00x,"12/02/2023, 22:44:58",31.913 USDT,+6.85 USDT,200 Contracts,"12/02/2023, 23:05:54",31.538 USDT,+10.74%
872,ORDIUSDT Perpetual,Cross,Short 10.00x,"12/02/2023, 22:44:25",31.936 USDT,+11.19 USDT,300 Contracts,"12/02/2023, 23:05:54",31.538 USDT,+11.68%
873,ORDIUSDT Perpetual,Cross,Short 10.00x,"12/02/2023, 21:15:31",32.182 USDT,+24.05 USDT,550 Contracts,"12/02/2023, 21:15:52",31.721 USDT,+13.59%
874,ORDIUSDT Perpetual,Cross,Short 10.00x,"12/02/2023, 20:30:56",33.729 USDT,+7.82 USDT,500 Contracts,"12/02/2023, 20:31:22",33.544 USDT,+4.63%
875,ORDIUSDT Perpetual,Cross,Short 10.00x,"12/02/2023, 20:30:20",33.794 USDT,+22.22 USDT,"1,000 Contracts","12/02/2023, 20:31:22",33.538 USDT,+6.57%
876,BIGTIMEUSDT Perpetual,Cross,Short 5.00x,"12/02/2023, 08:58:09",0.3540 USDT,+26.59 USDT,400 Contracts,"12/02/2023, 09:02:16",0.3470 USDT,+9.39%
877,BIGTIMEUSDT Perpetual,Cross,Short 5.00x,"12/02/2023, 08:54:25",0.3529 USDT,+57.61 USDT,"1,012 Contracts","12/02/2023, 09:02:16",0.3470 USDT,+8.06%
878,BIGTIMEUSDT Perpetual,Cross,Short 5.00x,"12/02/2023, 08:53:31",0.3530 USDT,+34.66 USDT,602 Contracts,"12/02/2023, 09:02:16",0.3469 USDT,+8.15%
879,BIGTIMEUSDT Perpetual,Cross,Short 5.00x,"12/02/2023, 08:53:19",0.3531 USDT,+37.37 USDT,626 Contracts,"12/02/2023, 09:02:16",0.3468 USDT,+8.45%
880,BIGTIMEUSDT Perpetual,Cross,Short 5.00x,"12/02/2023, 08:53:17",0.3541 USDT,+47.31 USDT,650 Contracts,"12/02/2023, 09:02:16",0.3466 USDT,+10.27%
