,title,direction,leverage,open_date,entry_price,pnl,closed,closed_date,fill_price,pnl_percent
317,BTCUSDT Perpetual,Cross,Short 50.00x,"11/29/2023, 09:41:43","37,873.4 USDT",-30.30 USDT,78 Contracts,"11/29/2023, 21:06:21","37,874.4 USDT",-5.13%
318,ETHUSDT Perpetual,Cross,Short 30.00x,"11/29/2023, 07:01:34","2,054.99 USDT","+1,148.56 USDT",403 Contracts,"11/29/2023, 19:04:11","2,024.45 USDT",+41.60%
319,COMPUSDT Perpetual,Cross,Short 20.00x,"11/29/2023, 07:35:12",50.89 USDT,-30.26 USDT,501 Contracts,"11/29/2023, 18:07:13",51.44 USDT,-23.74%
320,COMPUSDT Perpetual,Cross,Short 20.00x,"11/29/2023, 07:21:35",50.87 USDT,-92.47 USDT,"1,518 Contracts","11/29/2023, 18:07:13",51.43 USDT,-23.96%
321,FILUSDT Perpetual,Cross,Short 20.00x,"11/29/2023, 07:27:40",4.473 USDT,-39.88 USDT,"11,907 Contracts","11/29/2023, 08:09:34",4.502 USDT,-14.98%
322,EGLDUSDT Perpetual,Cross,Short 20.00x,"11/29/2023, 07:42:28",43.32 USDT,-20.09 USDT,624 Contracts,"11/29/2023, 08:09:28",43.61 USDT,-14.86%
323,XRPUSDT Perpetual,Cross,Short 20.00x,"11/29/2023, 07:34:56",0.6114 USDT,-14.81 USDT,144 Contracts,"11/29/2023, 08:01:21",0.6120 USDT,-3.37%
324,BCHUSDT Perpetual,Cross,Short 20.00x,"11/29/2023, 06:11:17",223.8 USDT,-76.03 USDT,"1,451 Contracts","11/29/2023, 06:49:10",224.1 USDT,-4.69%
325,LTCUSDT Perpetual,Cross,Short 30.00x,"11/29/2023, 06:12:38",69.75 USDT,-49.69 USDT,354 Contracts,"11/29/2023, 06:49:04",69.83 USDT,-6.04%
326,EGLDUSDT Perpetual,Cross,Short 20.00x,"11/29/2023, 06:15:19",43.75 USDT,-12.06 USDT,"1,418 Contracts","11/29/2023, 06:48:56",43.79 USDT,-3.89%
327,CRVUSDT Perpetual,Cross,Long 20.00x,"11/27/2023, 21:14:02",0.5621 USDT,-52.80 USDT,"10,010 Contracts","11/29/2023, 06:24:25",0.5574 USDT,-18.77%
328,CRVUSDT Perpetual,Cross,Long 20.00x,"11/25/2023, 23:56:17",0.6043 USDT,-424.40 USDT,"9,000 Contracts","11/29/2023, 06:24:25",0.5575 USDT,-156.07%
329,ADAUSDT Perpetual,Cross,Long 20.00x,"11/25/2023, 11:36:42",0.3932 USDT,-150.87 USDT,159 Contracts,"11/29/2023, 06:22:55",0.3841 USDT,-48.27%
330,ADAUSDT Perpetual,Cross,Long 20.00x,"11/16/2023, 03:04:11",0.4013 USDT,-301.40 USDT,172 Contracts,"11/29/2023, 06:22:55",0.3840 USDT,-87.34%
331,ADAUSDT Perpetual,Cross,Long 20.00x,"11/23/2023, 02:43:46",0.3848 USDT,-24.91 USDT,257 Contracts,"11/29/2023, 06:22:55",0.3841 USDT,-5.04%
332,ADAUSDT Perpetual,Cross,Long 20.00x,"11/16/2023, 02:36:44",0.4053 USDT,-519.09 USDT,240 Contracts,"11/29/2023, 06:22:55",0.3841 USDT,-106.72%
333,EOSUSDT Perpetual,Cross,Long 20.00x,"11/27/2023, 21:11:53",0.6737 USDT,+26.93 USDT,966 Contracts,"11/29/2023, 06:22:37",0.6769 USDT,+8.27%
334,EOSUSDT Perpetual,Cross,Long 20.00x,"11/25/2023, 23:57:18",0.7003 USDT,-284.86 USDT,"1,200 Contracts","11/29/2023, 06:22:37",0.6770 USDT,-67.80%
335,OMGUSDT Perpetual,Cross,Long 20.00x,"11/27/2023, 21:13:19",0.6170 USDT,+77.09 USDT,"3,750 Contracts","11/28/2023, 11:17:08",0.6380 USDT,+66.63%
336,OMGUSDT Perpetual,Cross,Long 20.00x,"11/26/2023, 02:42:49",0.6530 USDT,-77.25 USDT,"5,000 Contracts","11/28/2023, 11:17:08",0.6380 USDT,-47.32%
337,AAVEUSDT Perpetual,Cross,Long 20.00x,"11/28/2023, 09:10:37",94.46 USDT,+18.64 USDT,"1,050 Contracts","11/28/2023, 10:09:21",94.72 USDT,+3.76%
338,DOGEUSDT Perpetual,Cross,Long 20.00x,"11/18/2023, 12:39:35",0.08022 USDT,-25.45 USDT,240 Contracts,"11/28/2023, 10:09:12",0.08020 USDT,-2.65%
339,DOGEUSDT Perpetual,Cross,Long 20.00x,"11/27/2023, 21:09:57",0.07823 USDT,+302.13 USDT,150 Contracts,"11/28/2023, 08:54:27",0.08030 USDT,+51.49%
340,STORJUSDT Perpetual,Cross,Long 20.00x,"11/27/2023, 09:33:27",0.7483 USDT,-15.43 USDT,550 Contracts,"11/27/2023, 11:08:48",0.7460 USDT,-7.50%
341,DOGEUSDT Perpetual,Cross,Long 20.00x,"11/19/2023, 12:39:00",0.07947 USDT,+259.10 USDT,188 Contracts,"11/27/2023, 02:28:25",0.08090 USDT,+34.68%
342,AXSUSDT Perpetual,Cross,Long 20.00x,"11/26/2023, 08:11:54",6.773 USDT,+348.53 USDT,"9,600 Contracts","11/26/2023, 18:34:12",7.140 USDT,+107.20%
343,UNIUSDT Perpetual,Cross,Long 20.00x,"11/26/2023, 00:02:14",6.133 USDT,+226.30 USDT,"1,950 Contracts","11/26/2023, 18:33:18",6.254 USDT,+37.84%
344,COMPUSDT Perpetual,Cross,Long 20.00x,"11/25/2023, 11:33:04",53.27 USDT,+213.43 USDT,"1,451 Contracts","11/26/2023, 01:09:58",54.77 USDT,+55.22%
345,COMPUSDT Perpetual,Cross,Long 20.00x,"11/19/2023, 21:09:53",52.22 USDT,+236.18 USDT,945 Contracts,"11/26/2023, 01:09:58",54.76 USDT,+95.72%
346,AAVEUSDT Perpetual,Cross,Long 20.00x,"11/25/2023, 11:36:17",99.33 USDT,+456.97 USDT,"1,350 Contracts","11/26/2023, 00:59:14",102.78 USDT,+68.15%
347,COMPUSDT Perpetual,Cross,Long 20.00x,"11/19/2023, 12:43:20",52.01 USDT,+504.01 USDT,"2,250 Contracts","11/26/2023, 00:56:58",54.28 USDT,+86.13%
348,OMGUSDT Perpetual,Cross,Long 20.00x,"11/25/2023, 11:31:26",0.6380 USDT,+77.72 USDT,"5,000 Contracts","11/26/2023, 00:49:02",0.6540 USDT,+48.73%
